customerID,churn_proba
4846-WHAFZ,0.7497519308315028
5256-SKJGO,0.0883542282939603
3071-VBYPO,0.7508180779973005
9560-BBZXK,0.08179084161023886
5299-RULOA,0.8326069264731305
8402-OOOHJ,0.024230619599100705
9445-ZUEQE,0.532005237318234
1091-SOZGA,0.3819507376411867
2928-HLDBA,0.2982967721789945
0404-SWRVG,0.8920775932081797
6497-TILVL,0.334429921925134
7219-TLZHO,0.26193785487282606
4622-YNKIJ,0.2948560725094628
4412-YLTKF,0.7960392077972882
6734-PSBAW,0.012714128175691813
3930-ZGWVE,0.36731833877958464
2639-UGMAZ,0.19742012443872972
2876-GZYZC,0.872190013965973
6207-WIOLX,0.44769913821432994
8587-XYZSF,0.0233731883336984
3091-FYHKI,0.8628903574003196
2372-HWUHI,0.7118538181952625
7799-LGRDP,0.04221734523813888
7850-VWJUU,0.5470409943291513
3774-VBNXY,0.0068332537129193556
6217-KDYWC,0.01411249299806787
0390-DCFDQ,0.8116396142180022
3146-MSEGF,0.04037897163373835
4080-OGPJL,0.5408053785068416
1095-WGNGG,0.26686112773909293
2636-SJDOU,0.1795826460189314
1131-QQZEB,0.012825744546712401
5716-EZXZN,0.08151720592007165
6837-BJYDQ,0.21454938729455822
2135-RXIHG,0.7736063028546691
6440-DKQGE,0.21724305893147988
3466-BYAVD,0.3838645885430524
3780-YVMFA,0.6746440493113339
3874-EQOEP,0.8419566435003174
1679-JRFBR,0.2224736713554726
9073-ZZIAY,0.0443149222059979
3077-RSNTJ,0.24431321833483438
6551-GNYDG,0.7107315330430264
9167-APMXZ,0.7833996702537304
2749-CTKAJ,0.08318486513480162
6371-NZYEG,0.12148499625465177
7554-NEWDD,0.13168821850363718
8992-VONJD,0.48018025586986096
0867-MKZVY,0.6635748838295064
4482-EWFMI,0.8594586963571945
4648-YPBTM,0.08136670991687997
2907-ILJBN,0.11875274091258937
6345-FZOQH,0.007467085518847024
3376-BMGFE,0.784483599898916
5997-OPVFA,0.04354035288878383
3445-HXXGF,0.4072145580668221
1159-WFSGR,0.26981088335371806
7654-YWJUF,0.17672306946493424
1875-QIVME,0.883730956011388
6727-IOTLZ,0.19348535417823456
0691-JVSYA,0.39211909080067936
5918-VUKWP,0.07237976471661632
1744-JHKYS,0.21101653586249214
2656-FMOKZ,0.7827987224448911
2070-FNEXE,0.6604165317609136
5947-SGKCL,0.7877308967768992
3712-PKXZA,0.02879391819610098
6317-YPKDH,0.6782059084972595
6582-OIVSP,0.5714803617156754
9367-WXLCH,0.8030393164993141
5524-KHNJP,0.16848382544661905
1918-ZBFQJ,0.7851130427891098
1024-GUALD,0.8184105535209181
4827-USJHP,0.46841369807049077
8167-GJLRN,0.7116540941951414
0956-SYCWG,0.21922334967521706
8017-UVSZU,0.2857241634915076
7100-FQPRV,0.11597805450740015
2472-OVKUP,0.8524574318120166
2984-RGEYA,0.006098405601664819
9680-NIAUV,0.09841534356236765
2146-EGVDT,0.010187625890682181
2604-IJPDU,0.6515679216511604
9178-JHUVJ,0.07637890119967684
6168-YBYNP,0.6492420723451198
7255-SSFBC,0.1500348030318491
3645-DEYGF,0.3200351379014442
9323-HGFWY,0.3925073266714084
8544-GOQSH,0.6176574548303775
3363-DTIVD,0.16114581093808328
7018-WBJNK,0.765180673671751
9142-KZXOP,0.4245012524027628
7674-YTAFD,0.31708377145088734
6348-SNFUS,0.020807601000288847
1285-OKIPP,0.8642275400926436
7825-ECJRF,0.7094389614075048
1347-KTTTA,0.25889279132698423
7841-TZDMQ,0.6711906415105307
4195-NZGTA,0.7831903234593129
7157-SMCFK,0.00882796962759574
4709-LKHYG,0.09599231827505386
2504-DSHIH,0.8313732881801811
0699-NDKJM,0.24532762888796214
9286-BHDQG,0.010860259641813185
0230-WEQUW,0.037280950033709126
2040-LDIWQ,0.0648437346400063
6496-JDSSB,0.8160789821552259
9408-SSNVZ,0.8512249336722658
4443-EMBNA,0.009504764488909617
6469-MRVET,0.34704774151559803
0742-MOABM,0.4553536134223696
5961-VUSRV,0.1958594231947665
6778-JFCMK,0.4004528476182618
6341-JVQGF,0.14442423435488827
2232-DMLXU,0.6375200641371156
4811-JBUVU,0.6506404669797258
0945-TSONX,0.07295763053134302
2651-ZCBXV,0.18431962134571503
3316-UWXUY,0.3217200736307576
8937-RDTHP,0.7453656694276043
7083-MIOPC,0.007046954071432245
1984-GPTEH,0.2608937164286556
1251-KRREG,0.6847347257982493
0621-JFHOL,0.2515905121126769
9903-LYSAB,0.8245076661352714
0094-OIFMO,0.9028372658185942
9227-UAQFT,0.0746824804805889
7301-ABVAD,0.05260118740204543
6614-FHDBO,0.14257451756057415
7576-ASEJU,0.12417781869246668
9058-HRZSV,0.35235886024174234
4522-AKYLR,0.67616613358347
0221-WMXNQ,0.7877328482884712
0303-UNCIP,0.19939012566003053
9947-OTFQU,0.8342309611642399
0322-YINQP,0.5411084628717296
0959-WHOKV,0.4739124179758087
4075-JFPGR,0.32913718999262653
4629-NRXKX,0.7816571665160599
9514-JDSKI,0.858976161514669
3282-ZISZV,0.2273043060758034
3675-YDUPJ,0.3397302075430457
4111-BNXIF,0.08001324661495635
7017-VFHAY,0.09105149744211989
6655-LHBYW,0.26655152291537393
4959-JOSRX,0.6354989546664414
5046-NUHWD,0.5569006193478847
7273-TEFQD,0.8694863171323272
3606-TWKGI,0.9189646148165285
7529-ZDFXI,0.6750413617997306
7605-BDWDC,0.10631761736417639
1950-KSVVJ,0.23759498756785108
0123-CRBRT,0.03199538804821791
6292-TOSSS,0.02610295971237059
3197-ARFOY,0.6400315263007206
6323-AYBRX,0.011936641171132916
7014-ZZXAW,0.011958256955627458
4385-GZQXV,0.8517566905556779
7633-MVPUY,0.042953387409930224
6366-ZGQGL,0.7150945154656921
4716-HHKQH,0.8363205676468725
5940-AHUHD,0.7516314516777192
6432-TWQLB,0.8222778710786003
4484-GLZOU,0.7335888510514426
3179-GBRWV,0.46402726891774204
8645-KWHJO,0.7672865122928019
4130-MZLCC,0.5414289048696739
0314-TKOSI,0.38657684813805376
8229-MYEJZ,0.6080372196874639
2080-SRCDE,0.35059703479314663
9577-WJVCQ,0.07902980975493959
9512-UIBFX,0.6829872882024514
6202-DYYFX,0.569367368091921
3808-HFKDE,0.5957089973875958
5583-SXDAG,0.8346624131351336
3488-PGMQJ,0.8652394874621329
3580-REOAC,0.596841095428023
7534-BFESC,0.8371610769244896
3727-OWVYD,0.10202247344031928
2294-SALNE,0.2544874246386113
4847-TAJYI,0.919473970992776
1563-IWQEX,0.24456271550117958
8203-XJZRC,0.3681024884515114
6556-DBKZF,0.08413004837085328
6851-WEFYX,0.8587665783681214
2985-JUUBZ,0.5782717579044246
6390-DSAZX,0.6392044123145922
0895-LMRSF,0.4604760786354673
8098-LLAZX,0.9393430789053744
8266-VBFQL,0.8245508619684083
8181-YHCMF,0.037817919183683
2240-HSJQD,0.5407433051318633
1248-DYXUB,0.016549857156466126
0265-EDXBD,0.7878533768225284
4115-BNPJY,0.10720049559538165
3167-SNQPL,0.777373764355321
4091-TVOCN,0.17981109456303596
1098-TDVUQ,0.4351956110706181
7277-OZCGZ,0.6212680940313261
1557-EMYVT,0.16967156799423733
2799-ARNLO,0.8678316718407666
7563-BIUPC,0.8958046730760476
5027-YOCXN,0.22352319786861402
3973-SKMLN,0.010230387451386748
2321-OMBXY,0.1010062948777773
2840-XANRC,0.8631016741722047
6745-JEFZB,0.6432801263824509
5020-ZSTTY,0.12269986154172145
9880-TDQAC,0.06617852848527776
8705-WZCYL,0.7726005505785932
7102-JJVTX,0.19015488282477477
8626-PTQGE,0.047418177258144074
4983-CLMLV,0.532022600049196
5701-YVSVF,0.8352004824230908
5804-LEPIM,0.8852294626063812
5697-GOMBF,0.6779575184407274
2739-CACDQ,0.7793938959207769
9385-EHGDO,0.031523289716459686
9498-FIMXL,0.20722764487326775
2379-GYFLQ,0.4720193404117802
0122-OAHPZ,0.8670973888099214
2868-SNELZ,0.7533769094229296
4322-RCYMT,0.07643694207307654
6680-NENYN,0.5034019413311671
2088-IEBAU,0.07494205636218235
7982-VCELR,0.6916866184002428
1343-EHPYB,0.6824633623690174
6035-BXTTY,0.27147209936072386
6885-PKOAM,0.030453631147178504
7520-HQWJU,0.09615060236148856
9639-BUJXT,0.019591265251869848
5924-SNGKP,0.052024202280609604
0021-IKXGC,0.9082035900013582
2034-GDRCN,0.9111557677088491
8966-SNIZF,0.007097326476235291
6243-OZGFH,0.7688704666310291
4654-DLAMQ,0.16692990749292055
0513-RBGPE,0.0538232448474891
5160-UXJED,0.2419254162665821
4115-NZRKS,0.91585882903152
0219-YTZUE,0.7670374441162526
0623-IIHUG,0.6990085011879821
4572-DVCGN,0.7846704898810423
3351-NGXYI,0.6337151070578908
8984-EYLLL,0.3033731469347884
9057-MSWCO,0.37964801886232863
9833-TGFHX,0.4475346301066657
9294-TDIPC,0.28167583137052604
5229-DTFYB,0.26052288144595687
0104-PPXDV,0.07515291769358576
5176-LMJXE,0.02444673329566493
3583-KRKMD,0.6320491393992886
1010-DIAUQ,0.8206935673850957
9069-LGEUL,0.4075267985445683
7302-ZHMHP,0.34416231199621167
9571-EDEBV,0.35244159067492115
3520-FJGCV,0.09520976583702684
6563-VRERX,0.05365988432527323
0259-GBZSH,0.923075613733673
6122-EFVKN,0.07400412824876008
2805-EDJPQ,0.2203468705657268
6862-CQUMB,0.7071647470726735
7156-MXBJE,0.19484263089520848
6158-HDPXZ,0.6932922666349086
9601-BRXPO,0.7170976091198306
2863-IMQDR,0.06859415598610734
5686-CMAWK,0.5638364443830297
5651-CRHKQ,0.23830333461592704
6905-NIQIN,0.5765319947582803
8204-YJCLA,0.0401362672718392
5167-ZFFMM,0.8597052203993965
6583-SZVGP,0.37677304579320947
4895-TMWIR,0.3087265679663363
0533-BNWKF,0.609641794704707
1708-PBBOA,0.18378921570391296
8782-LKFPK,0.6048779849008954
5522-JBWMO,0.6739290295453992
3597-MVHJT,0.8002131545953911
9774-NRNAU,0.5773518284583551
0224-RLWWD,0.7876424300956014
9967-ATRFS,0.19272153643193635
3951-NJCVI,0.8272178113813675
2977-CEBSX,0.05126167680153852
0177-PXBAT,0.6476111772825249
6599-CEBNN,0.5467669653736903
2519-ERQOJ,0.6707111928570302
5876-QMYLD,0.07267650044902038
2277-AXSDC,0.07163064557520335
9442-JTWDL,0.1610260018463155
0979-PHULV,0.48756693099783266
3067-SVMTC,0.02527545372217637
5495-GPSRW,0.08264150878873343
7606-BPHHN,0.009968853199398733
4742-DRORA,0.23897972293241346
0111-KLBQG,0.6948765767200977
4800-VHZKI,0.40981984606530897
7989-CHGTL,0.4329759373377176
0334-GDDSO,0.9066267483381406
4163-NCJAK,0.06375628575359611
5233-AOZUF,0.7505288192045414
5973-EJGDP,0.5160291795097127
1996-DBMUS,0.5012198193376205
7916-VCCPB,0.564596233069252
4686-GEFRM,0.11880378184006592
5249-QYHEX,0.03315506374226689
0578-SKVMF,0.676724643285972
5564-NEMQO,0.8207901358987
2233-FAGXV,0.36131477021262803
5605-IYGFG,0.7666058307165587
7663-ZTEGJ,0.34526141301081475
3935-TBRZZ,0.04405378725098092
8111-BKVDS,0.4551025651792303
2055-SIFSS,0.2284444674226025
2806-MLNTI,0.5411464082776704
8734-DKSTZ,0.810219215247107
4360-PNRQB,0.763758500595651
6152-ONASV,0.03201041440845918
9063-ZGTUY,0.0363736528340251
7781-HVGMK,0.02917042245571111
2181-UAESM,0.5802033175013607
2957-LOLHO,0.5831913900949862
6048-NJXHX,0.05726615686838967
2320-SLKMB,0.48556925021576675
4980-URKXC,0.06410908325404294
4376-KFVRS,0.1020153572041846
5886-VLQVU,0.6075229854784028
3577-AMVUX,0.4731869537974664
0771-WLCLA,0.7316552680574808
5628-RKIFK,0.5686390931770455
0206-TBWLC,0.24736887645455388
2937-FTHUR,0.49317730302394336
1910-FMXJM,0.644201579895896
7752-XUSCI,0.6980711680393487
4110-PFEUZ,0.7316942455643628
0732-OCQOC,0.02212786481541771
5168-MSWXT,0.868104577491791
1090-ESELR,0.06139299079402716
8592-PLTMQ,0.022630132420627426
5760-WRAHC,0.32729924158847495
8847-GEOOQ,0.260701647243072
0256-LTHVJ,0.7108242804241993
4785-FCIFB,0.01260340163394763
8313-NDOIA,0.8559606815241587
5149-CUZUJ,0.32248490348178493
0942-KOWSM,0.10226592357739667
4237-CLSMM,0.34590611427240037
1452-VOQCH,0.8986258050293087
4719-UMSIY,0.27205347606759994
6614-VBEGU,0.562011916526568
0880-TKATG,0.8778209230600875
3811-VBYBZ,0.9195950113960502
1480-BKXGA,0.1529790310477527
2996-XAUVF,0.03957929851576701
9076-AXYIK,0.27403756203427304
5968-XQIVE,0.3490025110196187
8896-RAZCR,0.017054139444355264
4640-UHDOS,0.5823563908041519
4933-IKULF,0.14461054450020133
3583-EKAPL,0.8031595605960457
1304-BCCFO,0.675844313369663
4104-PVRPS,0.19681063809876687
9399-APLBT,0.8175294173683072
2359-KMGLI,0.7948029474445041
3780-DDGSE,0.531805644318561
4431-EDMIQ,0.48681489133728045
0306-JAELE,0.8751762360082662
6227-HWPWX,0.5995376143878032
0486-LGCCH,0.07194087891252894
0447-BEMNG,0.23443891596628522
4612-SSVHJ,0.8415747536997121
5168-MQQCA,0.26804360509218267
5949-XIKAE,0.8323575017978724
7971-HLVXI,0.13001147611358105
9094-AZPHK,0.8914066994710881
3649-JPUGY,0.07343931065301677
4472-LVYGI,0.31175640243561975
8372-JUXUI,0.8765731938808788
3552-CTCYF,0.2298439324420795
6778-YSNIH,0.7913467734637675
0388-EOPEX,0.7815318963680554
5756-OZRIO,0.144240704809825
6579-JPICP,0.3683378696175336
8205-OTCHB,0.42386143665813825
4134-BSXLX,0.17222714780899737
0505-SPOOW,0.007245324136202546
6235-VDHOM,0.7772000123054871
7783-YKGDV,0.699390141991319
4374-YMUSQ,0.3529458214798383
4513-CXYIX,0.09518390477939807
3957-HHLMR,0.04639880754758685
7803-XOCCZ,0.18786791716002968
5736-YEJAX,0.03058919024363461
5609-CEBID,0.8499426202201783
8981-FJGLA,0.7233903517279285
7218-HKQFK,0.8777911086968353
4636-QRJKY,0.7808684925509246
1135-LMECX,0.3452288681467179
4332-MUOEZ,0.2931156052227559
8535-SFUTN,0.6147644110351744
5956-VKDTT,0.8924651925758088
8677-HDZEE,0.5443605071748256
2475-MROZF,0.45165002821624567
9412-GHEEC,0.5967373388105726
3482-ABPKK,0.09453254066545805
6705-LXORM,0.8325507287971184
0257-ZESQC,0.5509970036008192
7531-GQHME,0.2828282819365115
5174-ITUMV,0.44538847988320446
4109-CYRBD,0.6415199827455563
0913-XWSCN,0.4236605503826481
6825-UYPFK,0.6533073949147068
8397-MVTAZ,0.8360674978115309
0750-EBAIU,0.3173086457799888
8606-CIQUL,0.12451376568865948
3571-DPYUH,0.2586268662046491
7601-GNDYK,0.02621279446587562
0356-OBMAC,0.22696537932058458
8067-NIOYM,0.054664158978244344
1403-GYAFU,0.006276371412923356
4234-XTNEA,0.9040737898833046
1297-VQDRP,0.32213996375701126
9282-IZGQK,0.9060316546427769
5348-CAGXB,0.8875863115330888
0621-HJWXJ,0.38074368907620115
5844-QVTAT,0.09979003836570578
8905-IAZPF,0.2980276024241366
5394-MEITZ,0.0558707151936583
6859-QNXIQ,0.09094119735235547
2782-LFZVW,0.6457534756849282
2866-IKBTM,0.3447715811388476
1342-JPNKI,0.8550750870680738
2817-NTQDO,0.5416078410924027
7129-AZJDE,0.41449928675777015
6986-IJDHX,0.543927768341216
2560-PPCHE,0.3190404601011182
4676-MQUEA,0.39807852782045183
8138-EALND,0.23938508319229973
3580-HYCSP,0.13567833398685453
1352-HNSAW,0.09184236067962849
2075-PUEPR,0.01245365908137649
1982-FEBTD,0.07139517613611239
5301-GAUUY,0.6588923892489467
5791-KAJFD,0.08864353966446974
2654-VBVPB,0.37020672273752925
1154-HYWWO,0.10362490679514877
2501-XWWTZ,0.7905624719716734
3716-UVSPD,0.6955568886041057
6815-ABQFQ,0.5128484982623515
7343-EOBEU,0.4567489800021381
3701-SFMUH,0.507490342013643
6103-LIANB,0.24902063285028
7319-VENRZ,0.5279982828848787
5846-NEQVZ,0.017995297239276904
6967-QIQRV,0.5051737377299755
5781-RFZRP,0.02666400208976087
0939-YAPAF,0.8243069146571483
0308-IVGOK,0.36471852223685075
7293-LSCDV,0.011384460306324997
7025-WCBNE,0.07596124931501218
5756-JYOJT,0.2780722175065465
4710-FDUIZ,0.4009410803048576
6030-REHUX,0.8210233444753412
9548-LIGTA,0.043430422104679824
5150-LJNSR,0.3623681341432965
8270-RKSAP,0.8414591613792037
6522-YRBXD,0.7292187666429507
2640-LYMOV,0.42227227908017495
1218-VKFPE,0.1982657656110555
3627-FHKBK,0.6283083365522305
2865-TCHJW,0.920125973532412
1423-BMPBQ,0.34566856038047505
2393-DIVAI,0.38900232523565487
5192-EBGOV,0.9336595335831213
4568-KNYWR,0.06904047795456024
8752-IMQOS,0.16073167805887553
0742-LAFQK,0.16552432871277878
0795-LAFGP,0.04809901827612572
0619-OLYUR,0.12586035255326308
5512-IDZEI,0.06919804866589334
0459-SPZHJ,0.05020745246445015
0215-BQKGS,0.469779198582123
9244-ZVAPM,0.5955437720750508
0719-SYFRB,0.35501144115144184
8208-EUMTE,0.14576141797739262
5172-MIGPM,0.5748559275492745
1710-RCXUS,0.39900339911847393
0374-FIUCA,0.013113404463479727
5839-SUYVZ,0.638491756685703
5173-ZXXXL,0.22265253743376826
1096-ADRUX,0.1853169772148959
2001-MCUUW,0.33617186805765553
2731-GJRDG,0.42511315422875334
4723-BEGSG,0.034940161576924235
6516-NKQBO,0.060659947293557046
8672-OAUPW,0.05974646919778615
8207-DMRVL,0.07875299100588579
3419-SNJJD,0.4279935400088521
6543-CPZMK,0.7248551811986661
4765-OXPPD,0.2142868841076279
2804-ETQDK,0.0073248409502449045
6689-VRRTK,0.47363916540685125
7138-GIRSH,0.07057321830718628
9396-ZSFLL,0.48986962304423437
6464-KEXXH,0.7059739268400397
7134-MJPDY,0.35771645845226424
5240-CAOYT,0.25314018463787913
4059-IIEBK,0.7921761642395035
4881-JVQOD,0.7249319337415396
0516-UXRMT,0.26276816598505043
4851-BQDNX,0.5050831883007669
5148-HKFIR,0.058333375551170505
1009-IRMNA,0.31119350675755764
3003-CMDUU,0.7717930467779355
5016-IBERQ,0.7295765223468117
6797-UCJHZ,0.3507468125926497
2469-DTSGX,0.23558023402648842
4554-YGZIH,0.5716119846469221
5099-BAILX,0.6268916323490699
9931-KGHOA,0.17072964552160488
1775-KWJKQ,0.028343804465465552
7665-VIGUD,0.16727722218679505
9411-TPQQV,0.20218646895587394
7207-RMRDB,0.6093883695865714
7954-MLBUN,0.2841577774862447
2077-DDHJK,0.017171518150228476
4913-EHYUI,0.3614587387323852
0195-IESCP,0.8844093370869827
9574-BOSMD,0.009369968479918606
4580-TMHJU,0.35249132450780435
0970-ETWGE,0.9206826516442095
4908-XAXAY,0.3739793148480831
8404-VLQFB,0.3956350730094429
1626-ERCMM,0.9097332665332991
0887-HJGAR,0.6598524251004338
2391-IPLOP,0.21115943667757328
5644-PDMZC,0.891136871331736
3509-GWQGF,0.6561170420203069
9576-ANLXO,0.7893513345759339
2024-BASKD,0.7652137521427709
5845-BZZIB,0.026137778557784954
1140-UKVZG,0.2533793997546441
4160-AMJTL,0.4615139030609266
5183-SNMJQ,0.7867398432925102
8100-PNJMH,0.04072663672813593
7838-LAZFO,0.14237536947455953
4464-JCOLN,0.17937310744640786
2085-JVGAD,0.11195606871852572
5650-VDUDS,0.7019836500305718
8095-WANWK,0.4831051556740914
3030-ZKIWL,0.3677887446289567
9565-FLVCG,0.03687029865872418
8755-OGKNA,0.010332388022942379
2800-VEQXM,0.7537876955426966
7538-GWHML,0.8230861194584236
5533-RJFTJ,0.28586507379780357
3859-CVCET,0.5437184305159353
0214-JHPFW,0.04203516141620299
5642-MHDQT,0.029989443822952072
3088-FVYWK,0.01768132793694468
3276-HDUEG,0.8202745155714993
9092-GDZKO,0.2984463233783848
0823-HSCDJ,0.5888648679601297
3729-OWRVL,0.26496844834152344
2324-AALNO,0.048381691730185514
0822-GAVAP,0.8448823517583468
5760-IFJOZ,0.8373359620312346
2826-UWHIS,0.487352936524521
1448-PWKYE,0.8297953609641694
7501-IWUNG,0.053550189382504
4957-TREIR,0.5310905004463405
7251-LJBQN,0.529088074047536
8040-MNRTF,0.7337418389709848
1536-HBSWP,0.675520597893513
5313-FPXWG,0.060773769420718764
0067-DKWBL,0.7157552596486568
0946-FKYTX,0.113368397185081
5076-YVXCM,0.5065944553306415
8262-COGGB,0.434384113664278
6663-JOCQO,0.15561862568624682
9620-QJREV,0.03433737830566355
2276-YDAVZ,0.8249844605967489
2682-KEVRP,0.15076696325581102
2480-JZOSN,0.39881944685777226
0078-XZMHT,0.07005102256035176
5896-NPFWW,0.6874994612509729
9978-HYCIN,0.4018907943625089
8338-QIUNR,0.017652800918825675
1525-LNLOJ,0.06592480870542657
9450-TRJUU,0.7574839501190563
1766-GKNMI,0.8176897676255915
6942-LBFDP,0.39996906113276026
1456-TWCGB,0.5465862920360155
7133-VBDCG,0.5147220941036825
7596-ZYWBB,0.017238151934236324
8329-UTMVM,0.6543731051150481
3014-WJKSM,0.6016168082380197
3347-YJZZE,0.4639309057762132
1029-QFBEN,0.36700487513154956
7929-DMBCV,0.5381177133756175
9661-JALZV,0.02229524382439198
5433-KYGHE,0.5052944201624938
4312-KFRXN,0.008782826358236785
5575-TPIZQ,0.5516150253222173
0114-IGABW,0.0410814785248334
9944-AEXBM,0.7177250399687984
1853-ARAAQ,0.6319959661722006
6952-OMNWB,0.4165681601063751
4697-LUPSU,0.17967745362403162
8434-VGEQQ,0.009550436347180507
4952-YSOGZ,0.872104461315838
1589-AGTLK,0.7595087394493528
5244-IRFIH,0.872709431723672
6549-YMFAW,0.3943950158574307
4950-HKQTE,0.06963431058710842
6786-OBWQR,0.8553318508859937
2684-EIWEO,0.5120226843663004
2753-JMMCV,0.054748513957827705
6439-GTPCA,0.5650133109373454
6621-YOBKI,0.3280987953413955
1216-JWVUX,0.6926969495224563
7564-GHCVB,0.04745608003061226
1173-NOEYG,0.6458577624544756
7595-EHCDL,0.4710121203122265
6647-ZEDXT,0.46378951281911496
2521-NPUZR,0.0493416535981776
1307-TVUFB,0.6335602436971347
7503-MIOGA,0.05379781813483018
4381-MHQDC,0.041830885617935604
6923-JHPMP,0.7744602381258981
5138-WVKYJ,0.8417622924577732
4018-PPNDW,0.013675334164231402
1635-FJFCC,0.6185518604795784
2499-AJYUA,0.19036140499898002
6919-ELBGL,0.1217240796468473
3966-HRMZA,0.7438418368856163
6425-JWTDV,0.01817433452787074
8405-IGQFX,0.21455444814549562
8224-IVVPA,0.28501198515767456
9477-LGWQI,0.03945985658984193
1410-RSCMR,0.37683872447055805
3115-CZMZD,0.1485198129124955
0139-IVFJG,0.7794244534126715
6683-VLCTZ,0.9042439235430045
5730-DBDSI,0.00985411510669307
0030-FNXPP,0.32554485877949657
2189-WWOEW,0.6995339842565835
5684-FJVYR,0.0462499066737923
4013-GUXND,0.36896585910761726
1894-IGFSG,0.8069590016838408
7379-POKDZ,0.8614810139025607
1266-NZYUI,0.012371047524791736
7969-FFOWG,0.00718204709533203
4718-DHSMV,0.7131490179570333
5175-WLYXL,0.6948324817535084
7817-OMJNA,0.15867614429883403
8728-SKJLR,0.5560782166779284
3137-NYQQI,0.22061353001463888
7706-DZNKK,0.35193990548386767
0236-HFWSV,0.9068646726755786
3900-AQPHZ,0.34530511052333024
5842-POCOP,0.6692675625185446
2037-XJFUP,0.6668189940105466
8823-RLPWL,0.15063985621124554
